,unit,cycle,m6,os2
8525,44,81,21.61,-0.0003
8526,44,82,21.61,-0.0003
8527,44,83,21.61,-0.0005
8528,44,84,21.61,0.0004
8529,44,85,21.61,0.0003
8530,44,86,21.61,0.0003
8531,44,87,21.61,0.0005
8532,44,88,21.61,0.0004
8533,44,89,21.61,0.0004
8534,44,90,21.61,0.0001
8535,44,91,21.61,-0.0
8536,44,92,21.61,-0.0
8537,44,93,21.61,-0.0004
8538,44,94,21.61,-0.0004
8539,44,95,21.6,-0.0001
8540,44,96,21.61,-0.0
8541,44,97,21.61,-0.0003
8542,44,98,21.61,0.0002
8543,44,99,21.61,0.0002
8544,44,100,21.61,0.0001
8545,44,101,21.61,0.0002
8546,44,102,21.61,-0.0004
8547,44,103,21.61,-0.0004
8548,44,104,21.61,0.0003
8549,44,105,21.61,-0.0005
8550,44,106,21.61,0.0001
8551,44,107,21.61,-0.0
8552,44,108,21.61,-0.0002
8553,44,109,21.61,0.0001
8554,44,110,21.61,-0.0003
8555,44,111,21.61,0.0001
8556,44,112,21.61,0.0003
8557,44,113,21.61,0.0004
8558,44,114,21.61,-0.0003
8559,44,115,21.61,-0.0001
8560,44,116,21.61,0.0004
8561,44,117,21.61,0.0001
8562,44,118,21.61,-0.0001
8563,44,119,21.61,0.0
8564,44,120,21.61,0.0005
8565,44,121,21.61,0.0002
8566,44,122,21.61,0.0004
8567,44,123,21.61,-0.0001
8568,44,124,21.61,0.0002
8569,44,125,21.61,-0.0001
8570,44,126,21.61,0.0003
8571,44,127,21.61,0.0003
8572,44,128,21.61,-0.0003
8573,44,129,21.61,-0.0002
8574,44,130,21.61,-0.0002
8575,44,131,21.61,0.0003
8576,44,132,21.61,0.0001
8577,44,133,21.61,0.0004
8578,44,134,21.61,0.0002
8579,44,135,21.61,0.0002
8580,44,136,21.61,0.0005
8581,44,137,21.61,-0.0002
8582,44,138,21.61,-0.0005
8583,44,139,21.61,-0.0003
8584,44,140,21.61,-0.0002
8585,44,141,21.61,0.0003
8586,44,142,21.61,0.0001
8587,44,143,21.61,0.0004
8588,44,144,21.61,-0.0
8589,44,145,21.61,0.0001
8590,44,146,21.61,0.0004
8591,44,147,21.61,0.0002
8592,44,148,21.61,-0.0004
8593,44,149,21.61,-0.0001
8594,44,150,21.61,-0.0001
8595,44,151,21.61,-0.0002
8596,44,152,21.61,0.0001
8597,44,153,21.61,-0.0003
8598,44,154,21.61,0.0003
8599,44,155,21.61,0.0003
8600,44,156,21.61,0.0003
8601,44,157,21.61,0.0002
8602,44,158,21.61,-0.0005
8603,44,159,21.61,-0.0003
8604,44,160,21.61,-0.0005
8605,44,161,21.61,0.0003
8606,44,162,21.61,-0.0002
8607,44,163,21.61,-0.0003
8608,44,164,21.61,-0.0001
8609,44,165,21.61,0.0004
8610,44,166,21.61,0.0001
8611,44,167,21.61,0.0
8612,44,168,21.61,0.0005
8613,44,169,21.61,-0.0002
8614,44,170,21.61,-0.0003
8615,44,171,21.61,0.0005
8616,44,172,21.61,0.0002
8617,44,173,21.61,0.0004
8618,44,174,21.61,0.0
8619,44,175,21.61,-0.0001
8620,44,176,21.61,-0.0001
8621,44,177,21.61,0.0004
8622,44,178,21.61,-0.0001
8623,44,179,21.61,0.0004
8624,44,180,21.61,0.0004
8625,44,181,21.61,-0.0004
8626,44,182,21.61,-0.0002
8627,44,183,21.61,-0.0
8628,44,184,21.61,-0.0004
8629,44,185,21.61,0.0003
8630,44,186,21.61,0.0001
8631,44,187,21.61,0.0
8632,44,188,21.61,-0.0002
8633,44,189,21.61,0.0001
8634,44,190,21.61,0.0003
8635,44,191,21.61,-0.0
8636,44,192,21.61,-0.0003
8637,45,1,21.61,-0.0003
8638,45,2,21.61,0.0001
8639,45,3,21.61,-0.0
8640,45,4,21.61,0.0001
8641,45,5,21.61,0.0
8642,45,6,21.61,0.0001
8643,45,7,21.61,-0.0005
8644,45,8,21.61,0.0001
8645,45,9,21.6,-0.0003
8646,45,10,21.61,-0.0
8647,45,11,21.61,-0.0
8648,45,12,21.61,-0.0002
8649,45,13,21.61,0.0004
8650,45,14,21.61,-0.0005
8651,45,15,21.61,0.0003
8652,45,16,21.61,-0.0001
8653,45,17,21.6,0.0003
8654,45,18,21.61,-0.0005
8655,45,19,21.61,0.0001
8656,45,20,21.61,0.0003
8657,45,21,21.6,-0.0003
8658,45,22,21.61,-0.0002
8659,45,23,21.61,-0.0004
8660,45,24,21.61,-0.0001
8661,45,25,21.61,-0.0001
8662,45,26,21.61,0.0002
8663,45,27,21.6,-0.0002
8664,45,28,21.61,-0.0004
8665,45,29,21.61,-0.0003
8666,45,30,21.61,-0.0004
8667,45,31,21.61,-0.0005
8668,45,32,21.61,-0.0005
8669,45,33,21.61,0.0002
8670,45,34,21.61,-0.0005
8671,45,35,21.61,0.0001
8672,45,36,21.61,-0.0001
8673,45,37,21.61,0.0004
8674,45,38,21.61,0.0003
8675,45,39,21.61,0.0004
8676,45,40,21.61,-0.0003
8677,45,41,21.61,-0.0003
8678,45,42,21.61,-0.0002
8679,45,43,21.61,0.0003
8680,45,44,21.61,-0.0001
8681,45,45,21.61,-0.0005
8682,45,46,21.61,-0.0005
8683,45,47,21.61,0.0004
8684,45,48,21.61,0.0003
8685,45,49,21.61,-0.0
8686,45,50,21.61,0.0001
8687,45,51,21.61,0.0001
8688,45,52,21.61,0.0004
8689,45,53,21.61,0.0002
8690,45,54,21.61,0.0004
8691,45,55,21.61,0.0004
8692,45,56,21.61,-0.0005
8693,45,57,21.61,-0.0001
8694,45,58,21.61,-0.0002
8695,45,59,21.61,0.0003
8696,45,60,21.61,0.0005
8697,45,61,21.61,-0.0005
8698,45,62,21.61,0.0004
8699,45,63,21.61,0.0001
8700,45,64,21.61,-0.0004
8701,45,65,21.61,0.0002
8702,45,66,21.61,-0.0003
8703,45,67,21.61,-0.0
8704,45,68,21.61,-0.0
8705,45,69,21.61,-0.0003
8706,45,70,21.61,0.0001
8707,45,71,21.61,0.0002
8708,45,72,21.61,0.0001
8709,45,73,21.61,0.0003
8710,45,74,21.61,-0.0004
8711,45,75,21.61,-0.0
8712,45,76,21.61,0.0002
8713,45,77,21.61,-0.0001
8714,45,78,21.61,-0.0005
8715,45,79,21.61,0.0003
8716,45,80,21.61,0.0002
8717,45,81,21.61,-0.0003
8718,45,82,21.61,0.0004
8719,45,83,21.61,-0.0005
8720,45,84,21.6,-0.0003
8721,45,85,21.61,-0.0001
8722,45,86,21.61,-0.0002
8723,45,87,21.61,0.0002
8724,45,88,21.61,-0.0002
8725,45,89,21.61,-0.0003
8726,45,90,21.61,0.0003
8727,45,91,21.61,0.0001
8728,45,92,21.61,0.0004
8729,45,93,21.61,-0.0001
8730,45,94,21.61,-0.0004
8731,45,95,21.61,-0.0004
8732,45,96,21.61,0.0004
8733,45,97,21.61,0.0002
8734,45,98,21.61,0.0001
8735,45,99,21.61,-0.0
8736,45,100,21.61,0.0002
8737,45,101,21.61,-0.0002
8738,45,102,21.61,-0.0004
8739,45,103,21.61,-0.0002
8740,45,104,21.61,0.0003
8741,45,105,21.61,0.0004
8742,45,106,21.61,-0.0001
8743,45,107,21.61,0.0002
8744,45,108,21.61,0.0002
8745,45,109,21.61,-0.0003
8746,45,110,21.61,-0.0002
8747,45,111,21.61,-0.0004
8748,45,112,21.61,-0.0003
8749,45,113,21.61,0.0004
8750,45,114,21.61,-0.0
8751,45,115,21.61,0.0
8752,45,116,21.61,0.0001
8753,45,117,21.61,-0.0004
8754,45,118,21.61,0.0001
8755,45,119,21.61,0.0002
8756,45,120,21.61,-0.0002
8757,45,121,21.61,-0.0
8758,45,122,21.61,-0.0004
8759,45,123,21.61,-0.0003
8760,45,124,21.61,-0.0002
8761,45,125,21.61,-0.0002
8762,45,126,21.61,-0.0003
8763,45,127,21.61,-0.0001
8764,45,128,21.61,0.0002
8765,45,129,21.61,-0.0001
8766,45,130,21.61,0.0002
8767,45,131,21.61,0.0002
8768,45,132,21.61,-0.0003
8769,45,133,21.61,0.0003
8770,45,134,21.61,0.0001
8771,45,135,21.61,0.0001
8772,45,136,21.61,-0.0003
8773,45,137,21.61,0.0004
8774,45,138,21.61,-0.0002
8775,45,139,21.61,0.0005
8776,45,140,21.61,0.0002
8777,45,141,21.61,0.0003
8778,45,142,21.61,0.0004
8779,45,143,21.61,-0.0005
8780,45,144,21.61,-0.0003
8781,45,145,21.61,-0.0003
8782,45,146,21.61,0.0003
8783,45,147,21.61,-0.0003
8784,45,148,21.61,-0.0001
8785,45,149,21.61,0.0001
8786,45,150,21.61,0.0003
8787,45,151,21.61,0.0
8788,45,152,21.61,-0.0003
8789,45,153,21.61,0.0
8790,45,154,21.61,0.0003
8791,45,155,21.61,0.0002
8792,45,156,21.61,-0.0004
8793,45,157,21.61,0.0001
8794,45,158,21.61,-0.0001
8795,46,1,21.6,0.0002
8796,46,2,21.61,-0.0005
8797,46,3,21.61,-0.0001
8798,46,4,21.61,-0.0002
8799,46,5,21.61,-0.0003
8800,46,6,21.6,-0.0001
8801,46,7,21.61,-0.0004
8802,46,8,21.61,-0.0004
8803,46,9,21.61,0.0001
8804,46,10,21.61,0.0002
8805,46,11,21.61,-0.0005
8806,46,12,21.61,-0.0003
8807,46,13,21.61,-0.0003
8808,46,14,21.61,0.0005
8809,46,15,21.61,0.0001
8810,46,16,21.61,-0.0002
8811,46,17,21.61,-0.0005
8812,46,18,21.61,-0.0001
8813,46,19,21.61,0.0001
8814,46,20,21.61,0.0002
8815,46,21,21.61,-0.0001
8816,46,22,21.6,0.0002
8817,46,23,21.61,0.0002
8818,46,24,21.61,0.0004
8819,46,25,21.61,0.0002
8820,46,26,21.6,0.0
8821,46,27,21.61,-0.0001
8822,46,28,21.61,0.0004
8823,46,29,21.61,-0.0
8824,46,30,21.61,0.0003
8825,46,31,21.6,-0.0005
8826,46,32,21.61,-0.0003
8827,46,33,21.61,-0.0
8828,46,34,21.61,-0.0001
8829,46,35,21.61,-0.0002
8830,46,36,21.61,-0.0004
8831,46,37,21.61,0.0003
8832,46,38,21.61,0.0
8833,46,39,21.61,-0.0003
8834,46,40,21.61,0.0
8835,46,41,21.61,-0.0001
8836,46,42,21.61,-0.0001
8837,46,43,21.61,0.0003
8838,46,44,21.61,-0.0005
8839,46,45,21.61,0.0004
8840,46,46,21.61,0.0004
8841,46,47,21.61,0.0002
8842,46,48,21.61,0.0005
8843,46,49,21.61,-0.0002
8844,46,50,21.61,0.0003
8845,46,51,21.61,-0.0003
8846,46,52,21.61,-0.0
8847,46,53,21.61,-0.0
8848,46,54,21.61,0.0004
8849,46,55,21.61,0.0005
8850,46,56,21.61,-0.0004
8851,46,57,21.61,0.0005
8852,46,58,21.61,-0.0001
8853,46,59,21.61,-0.0002
8854,46,60,21.61,0.0004
8855,46,61,21.61,0.0001
8856,46,62,21.61,-0.0001
8857,46,63,21.61,0.0004
8858,46,64,21.61,-0.0005
8859,46,65,21.61,0.0003
8860,46,66,21.61,0.0001
8861,46,67,21.61,-0.0005
8862,46,68,21.61,-0.0003
8863,46,69,21.61,0.0003
8864,46,70,21.61,0.0
8865,46,71,21.61,-0.0001
8866,46,72,21.61,-0.0003
8867,46,73,21.61,0.0003
8868,46,74,21.61,0.0004
8869,46,75,21.6,0.0004
8870,46,76,21.61,-0.0001
8871,46,77,21.61,-0.0001
8872,46,78,21.61,0.0
8873,46,79,21.61,-0.0004
8874,46,80,21.6,0.0001
8875,46,81,21.61,-0.0004
8876,46,82,21.61,0.0001
8877,46,83,21.61,-0.0
8878,46,84,21.6,-0.0005
8879,46,85,21.61,-0.0004
8880,46,86,21.61,-0.0002
8881,46,87,21.61,-0.0003
8882,46,88,21.61,0.0002
8883,46,89,21.61,0.0002
8884,46,90,21.61,0.0002
8885,46,91,21.61,0.0005
8886,46,92,21.61,0.0003
8887,46,93,21.6,-0.0
8888,46,94,21.61,-0.0
8889,46,95,21.61,0.0005
8890,46,96,21.6,-0.0005
8891,46,97,21.61,0.0002
8892,46,98,21.61,-0.0001
8893,46,99,21.61,0.0004
8894,46,100,21.61,0.0003
8895,46,101,21.61,0.0002
8896,46,102,21.61,0.0002
8897,46,103,21.61,0.0004
8898,46,104,21.61,0.0003
8899,46,105,21.61,0.0004
8900,46,106,21.61,-0.0003
8901,46,107,21.61,-0.0001
8902,46,108,21.61,-0.0003
8903,46,109,21.61,0.0005
8904,46,110,21.61,-0.0005
8905,46,111,21.61,0.0001
8906,46,112,21.61,0.0002
8907,46,113,21.61,-0.0004
8908,46,114,21.61,0.0001
8909,46,115,21.61,-0.0002
8910,46,116,21.61,-0.0003
8911,46,117,21.61,-0.0001
8912,46,118,21.61,-0.0005
8913,46,119,21.61,-0.0004
8914,46,120,21.61,-0.0002
8915,46,121,21.61,0.0001
8916,46,122,21.61,-0.0004
8917,46,123,21.61,-0.0005
8918,46,124,21.61,0.0003
8919,46,125,21.61,0.0005
8920,46,126,21.61,0.0001
8921,46,127,21.61,-0.0002
8922,46,128,21.61,0.0
8923,46,129,21.61,-0.0003
8924,46,130,21.61,-0.0002
8925,46,131,21.61,0.0001
8926,46,132,21.61,-0.0004
8927,46,133,21.61,0.0
8928,46,134,21.61,0.0004
8929,46,135,21.61,0.0005
8930,46,136,21.61,0.0004
8931,46,137,21.61,0.0003
8932,46,138,21.61,-0.0002
8933,46,139,21.61,0.0004
8934,46,140,21.61,-0.0005
8935,46,141,21.61,0.0004
8936,46,142,21.61,-0.0002
8937,46,143,21.61,-0.0005
8938,46,144,21.61,-0.0004
8939,46,145,21.61,-0.0001
8940,46,146,21.61,-0.0003
8941,46,147,21.61,0.0005
8942,46,148,21.61,-0.0001
8943,46,149,21.61,0.0
8944,46,150,21.61,0.0
8945,46,151,21.61,-0.0005
8946,46,152,21.61,-0.0005
8947,46,153,21.61,-0.0004
8948,46,154,21.61,0.0002
8949,46,155,21.61,0.0002
8950,46,156,21.61,0.0002
8951,46,157,21.61,-0.0002
8952,46,158,21.61,0.0004
8953,46,159,21.61,0.0002
8954,46,160,21.61,0.0004
8955,46,161,21.61,0.0003
8956,46,162,21.61,0.0001
8957,46,163,21.61,-0.0004
8958,46,164,21.61,-0.0005
8959,46,165,21.61,-0.0002
8960,46,166,21.61,0.0
8961,46,167,21.61,-0.0003
8962,46,168,21.61,0.0004
8963,46,169,21.61,-0.0
8964,46,170,21.61,0.0002
8965,46,171,21.61,0.0002
8966,46,172,21.61,-0.0002
8967,46,173,21.61,-0.0001
8968,46,174,21.61,0.0
8969,46,175,21.61,0.0003
8970,46,176,21.61,0.0003
8971,46,177,21.61,-0.0005
8972,46,178,21.61,0.0
8973,46,179,21.61,-0.0004
8974,46,180,21.61,0.0
8975,46,181,21.61,-0.0005
8976,46,182,21.61,0.0005
8977,46,183,21.61,0.0004
8978,46,184,21.61,-0.0005
8979,46,185,21.61,-0.0005
8980,46,186,21.61,-0.0
8981,46,187,21.61,0.0005
8982,46,188,21.61,-0.0001
8983,46,189,21.61,0.0004
8984,46,190,21.61,0.0
8985,46,191,21.61,0.0002
8986,46,192,21.61,0.0001
8987,46,193,21.61,0.0001
8988,46,194,21.61,0.0
8989,46,195,21.61,-0.0004
8990,46,196,21.61,-0.0001
8991,46,197,21.61,0.0
8992,46,198,21.61,-0.0002
8993,46,199,21.61,0.0002
8994,46,200,21.61,0.0003
8995,46,201,21.61,-0.0003
8996,46,202,21.61,0.0003
8997,46,203,21.61,0.0002
8998,46,204,21.61,-0.0005
8999,46,205,21.61,-0.0002
9000,46,206,21.61,0.0002
9001,46,207,21.61,0.0001
9002,46,208,21.61,0.0001
9003,46,209,21.61,0.0003
9004,46,210,21.61,-0.0001
9005,46,211,21.61,-0.0004
9006,46,212,21.61,-0.0002
9007,46,213,21.61,-0.0001
9008,46,214,21.61,0.0003
9009,46,215,21.61,0.0002
9010,46,216,21.61,-0.0004
9011,46,217,21.61,-0.0004
9012,46,218,21.61,0.0005
9013,46,219,21.61,0.0005
9014,46,220,21.61,0.0004
9015,46,221,21.61,-0.0004
9016,46,222,21.61,-0.0005
9017,46,223,21.61,-0.0004
9018,46,224,21.61,0.0001
9019,46,225,21.61,0.0002
9020,46,226,21.61,-0.0001
9021,46,227,21.61,0.0004
9022,46,228,21.61,-0.0001
9023,46,229,21.61,0.0001
9024,46,230,21.61,-0.0004
9025,46,231,21.61,0.0004
9026,46,232,21.61,0.0003
9027,46,233,21.61,0.0001
9028,46,234,21.61,0.0002
9029,46,235,21.61,0.0003
9030,46,236,21.61,0.0004
9031,46,237,21.61,-0.0004
9032,46,238,21.61,0.0
9033,46,239,21.61,0.0002
9034,46,240,21.61,-0.0002
9035,46,241,21.61,0.0005
9036,46,242,21.61,0.0002
9037,46,243,21.61,-0.0003
9038,46,244,21.61,-0.0001
9039,46,245,21.61,0.0001
9040,46,246,21.61,0.0003
9041,46,247,21.61,0.0004
9042,46,248,21.61,0.0002
9043,46,249,21.61,0.0003
9044,46,250,21.61,-0.0005
9045,46,251,21.61,0.0004
9046,46,252,21.61,0.0002
9047,46,253,21.61,0.0003
9048,46,254,21.61,0.0002
9049,46,255,21.61,-0.0003
9050,46,256,21.61,0.0002
9051,47,1,21.61,0.0001
9052,47,2,21.61,0.0003
9053,47,3,21.61,-0.0003
9054,47,4,21.61,0.0002
9055,47,5,21.61,0.0001
9056,47,6,21.61,0.0002
9057,47,7,21.61,0.0
9058,47,8,21.6,0.0002
9059,47,9,21.61,-0.0005
9060,47,10,21.61,-0.0005
9061,47,11,21.61,-0.0001
9062,47,12,21.61,0.0002
9063,47,13,21.61,-0.0005
9064,47,14,21.61,0.0004
9065,47,15,21.61,0.0002
9066,47,16,21.6,0.0
9067,47,17,21.61,0.0002
9068,47,18,21.61,-0.0005
9069,47,19,21.61,-0.0005
9070,47,20,21.61,-0.0002
9071,47,21,21.61,-0.0003
9072,47,22,21.61,0.0001
9073,47,23,21.6,0.0001
9074,47,24,21.61,-0.0003
9075,47,25,21.61,0.0003
9076,47,26,21.61,-0.0001
9077,47,27,21.61,-0.0004
9078,47,28,21.61,0.0003
9079,47,29,21.61,0.0004
9080,47,30,21.61,-0.0001
9081,47,31,21.61,-0.0005
9082,47,32,21.61,0.0001
9083,47,33,21.61,-0.0003
9084,47,34,21.61,-0.0003
9085,47,35,21.61,0.0004
9086,47,36,21.6,-0.0
9087,47,37,21.61,0.0001
9088,47,38,21.61,-0.0003
9089,47,39,21.61,0.0002
9090,47,40,21.61,0.0001
9091,47,41,21.61,0.0004
9092,47,42,21.61,-0.0
9093,47,43,21.61,0.0001
9094,47,44,21.61,0.0004
9095,47,45,21.61,0.0004
9096,47,46,21.61,-0.0002
9097,47,47,21.61,0.0
9098,47,48,21.61,0.0001
9099,47,49,21.61,-0.0003
9100,47,50,21.61,-0.0004
9101,47,51,21.61,-0.0
9102,47,52,21.61,0.0002
9103,47,53,21.61,0.0001
9104,47,54,21.61,-0.0001
9105,47,55,21.61,0.0
9106,47,56,21.6,-0.0003
9107,47,57,21.61,-0.0
9108,47,58,21.61,0.0003
9109,47,59,21.61,0.0004
9110,47,60,21.61,-0.0001
9111,47,61,21.61,-0.0003
9112,47,62,21.61,-0.0005
9113,47,63,21.6,0.0004
9114,47,64,21.61,0.0004
9115,47,65,21.61,-0.0
9116,47,66,21.61,0.0002
9117,47,67,21.6,-0.0005
9118,47,68,21.61,-0.0001
9119,47,69,21.61,-0.0004
9120,47,70,21.61,-0.0001
9121,47,71,21.61,-0.0002
9122,47,72,21.61,-0.0004
9123,47,73,21.61,-0.0002
9124,47,74,21.61,0.0002
9125,47,75,21.61,-0.0004
9126,47,76,21.61,0.0003
9127,47,77,21.61,-0.0004
9128,47,78,21.61,-0.0001
9129,47,79,21.61,0.0001
9130,47,80,21.61,-0.0003
9131,47,81,21.61,0.0004
9132,47,82,21.61,-0.0004
9133,47,83,21.61,0.0003
9134,47,84,21.61,0.0003
9135,47,85,21.61,-0.0001
9136,47,86,21.6,0.0002
9137,47,87,21.61,0.0004
9138,47,88,21.61,0.0002
9139,47,89,21.61,0.0001
9140,47,90,21.61,-0.0004
9141,47,91,21.6,-0.0
9142,47,92,21.61,0.0003
9143,47,93,21.61,-0.0004
9144,47,94,21.61,-0.0004
9145,47,95,21.61,0.0002
9146,47,96,21.61,0.0001
9147,47,97,21.61,-0.0004
9148,47,98,21.61,0.0003
9149,47,99,21.61,0.0
9150,47,100,21.61,0.0003
9151,47,101,21.61,0.0003
9152,47,102,21.61,0.0002
9153,47,103,21.61,0.0002
9154,47,104,21.61,0.0002
9155,47,105,21.61,-0.0003
9156,47,106,21.61,0.0
9157,47,107,21.61,-0.0001
9158,47,108,21.61,0.0003
9159,47,109,21.61,0.0002
9160,47,110,21.61,0.0004
9161,47,111,21.61,0.0002
9162,47,112,21.61,0.0001
9163,47,113,21.61,-0.0005
9164,47,114,21.61,0.0004
9165,47,115,21.61,0.0003
9166,47,116,21.61,0.0004
9167,47,117,21.61,-0.0001
9168,47,118,21.61,-0.0003
9169,47,119,21.61,0.0002
9170,47,120,21.61,-0.0005
9171,47,121,21.61,-0.0002
9172,47,122,21.61,-0.0005
9173,47,123,21.61,-0.0004
9174,47,124,21.61,0.0
9175,47,125,21.61,-0.0004
9176,47,126,21.61,-0.0005
9177,47,127,21.61,-0.0005
9178,47,128,21.61,0.0004
9179,47,129,21.61,-0.0002
9180,47,130,21.61,-0.0002
9181,47,131,21.61,-0.0001
9182,47,132,21.61,-0.0004
9183,47,133,21.61,0.0002
9184,47,134,21.61,-0.0
9185,47,135,21.61,-0.0005
9186,47,136,21.61,-0.0002
9187,47,137,21.61,-0.0002
9188,47,138,21.61,-0.0002
9189,47,139,21.61,-0.0003
9190,47,140,21.61,0.0003
9191,47,141,21.61,-0.0005
9192,47,142,21.61,0.0
9193,47,143,21.61,-0.0005
9194,47,144,21.61,0.0003
9195,47,145,21.61,-0.0003
9196,47,146,21.61,0.0004
9197,47,147,21.61,0.0004
9198,47,148,21.61,0.0002
9199,47,149,21.61,-0.0004
9200,47,150,21.61,-0.0005
9201,47,151,21.61,0.0
9202,47,152,21.61,0.0
9203,47,153,21.61,-0.0003
9204,47,154,21.61,0.0002
9205,47,155,21.61,-0.0002
9206,47,156,21.61,-0.0002
9207,47,157,21.61,0.0004
9208,47,158,21.61,0.0002
9209,47,159,21.61,0.0003
9210,47,160,21.61,-0.0004
9211,47,161,21.61,0.0001
9212,47,162,21.61,-0.0004
9213,47,163,21.61,0.0
9214,47,164,21.61,-0.0003
9215,47,165,21.61,0.0002
9216,47,166,21.61,-0.0004
9217,47,167,21.61,-0.0004
9218,47,168,21.61,0.0003
9219,47,169,21.61,-0.0003
9220,47,170,21.61,0.0001
9221,47,171,21.61,-0.0002
9222,47,172,21.61,0.0002
9223,47,173,21.61,0.0001
9224,47,174,21.61,-0.0001
9225,47,175,21.61,0.0003
9226,47,176,21.61,-0.0001
9227,47,177,21.61,-0.0004
9228,47,178,21.61,-0.0001
9229,47,179,21.61,0.0001
9230,47,180,21.61,0.0
9231,47,181,21.61,0.0003
9232,47,182,21.61,-0.0002
9233,47,183,21.61,0.0002
9234,47,184,21.61,0.0001
9235,47,185,21.61,0.0002
9236,47,186,21.61,-0.0002
9237,47,187,21.61,0.0001
9238,47,188,21.61,-0.0002
9239,47,189,21.61,-0.0003
9240,47,190,21.61,0.0002
9241,47,191,21.61,-0.0005
9242,47,192,21.61,0.0004
9243,47,193,21.61,0.0002
9244,47,194,21.61,-0.0002
9245,47,195,21.61,0.0002
9246,47,196,21.61,-0.0002
9247,47,197,21.61,-0.0004
9248,47,198,21.61,-0.0005
9249,47,199,21.61,0.0004
9250,47,200,21.61,0.0003
9251,47,201,21.61,-0.0005
9252,47,202,21.61,0.0004
9253,47,203,21.61,-0.0003
9254,47,204,21.61,-0.0004
9255,47,205,21.61,-0.0001
9256,47,206,21.61,0.0001
9257,47,207,21.61,-0.0003
9258,47,208,21.61,-0.0005
9259,47,209,21.61,-0.0
9260,47,210,21.61,0.0001
9261,47,211,21.61,-0.0005
9262,47,212,21.61,0.0004
9263,47,213,21.61,-0.0003
9264,47,214,21.61,-0.0001
9265,48,1,21.61,-0.0001
9266,48,2,21.61,-0.0
9267,48,3,21.61,-0.0004
9268,48,4,21.61,-0.0002
9269,48,5,21.61,0.0001
9270,48,6,21.61,0.0002
9271,48,7,21.61,0.0003
9272,48,8,21.61,0.0001
9273,48,9,21.61,0.0001
9274,48,10,21.61,-0.0001
9275,48,11,21.61,0.0005
9276,48,12,21.61,0.0001
9277,48,13,21.61,-0.0002
9278,48,14,21.6,-0.0002
9279,48,15,21.6,-0.0001
9280,48,16,21.61,0.0002
9281,48,17,21.61,-0.0005
9282,48,18,21.61,0.0001
9283,48,19,21.61,-0.0004
9284,48,20,21.61,0.0003
9285,48,21,21.61,0.0004
9286,48,22,21.61,0.0004
9287,48,23,21.6,0.0001
9288,48,24,21.61,0.0002
9289,48,25,21.61,0.0001
9290,48,26,21.61,-0.0001
9291,48,27,21.61,0.0001
9292,48,28,21.61,-0.0003
9293,48,29,21.61,0.0002
9294,48,30,21.61,-0.0
9295,48,31,21.61,0.0004
9296,48,32,21.6,-0.0004
9297,48,33,21.61,-0.0001
9298,48,34,21.61,-0.0001
9299,48,35,21.61,-0.0001
9300,48,36,21.61,0.0005
9301,48,37,21.6,0.0001
9302,48,38,21.61,-0.0001
9303,48,39,21.61,0.0004
9304,48,40,21.61,-0.0005
9305,48,41,21.6,-0.0005
9306,48,42,21.61,-0.0004
9307,48,43,21.61,-0.0002
9308,48,44,21.6,0.0005
9309,48,45,21.61,0.0001
9310,48,46,21.61,0.0001
9311,48,47,21.61,-0.0005
9312,48,48,21.61,-0.0001
9313,48,49,21.61,0.0001
9314,48,50,21.61,0.0002
9315,48,51,21.61,-0.0003
9316,48,52,21.61,0.0
9317,48,53,21.61,-0.0
9318,48,54,21.61,0.0004
9319,48,55,21.61,0.0003
9320,48,56,21.61,-0.0001
9321,48,57,21.61,-0.0003
9322,48,58,21.61,0.0001
9323,48,59,21.61,-0.0002
9324,48,60,21.6,0.0003
9325,48,61,21.61,0.0002
9326,48,62,21.61,-0.0004
9327,48,63,21.61,-0.0003
9328,48,64,21.61,-0.0003
9329,48,65,21.61,0.0004
9330,48,66,21.61,0.0004
9331,48,67,21.6,0.0002
9332,48,68,21.61,-0.0
9333,48,69,21.61,0.0001
9334,48,70,21.61,-0.0002
9335,48,71,21.61,-0.0005
9336,48,72,21.6,-0.0003
9337,48,73,21.61,0.0002
9338,48,74,21.61,-0.0003
9339,48,75,21.61,-0.0001
9340,48,76,21.61,-0.0004
9341,48,77,21.61,-0.0003
9342,48,78,21.61,-0.0
9343,48,79,21.61,-0.0001
9344,48,80,21.61,0.0004
9345,48,81,21.61,0.0001
9346,48,82,21.61,0.0
9347,48,83,21.61,0.0
9348,48,84,21.61,-0.0002
9349,48,85,21.61,-0.0004
9350,48,86,21.61,-0.0001
9351,48,87,21.61,-0.0003
9352,48,88,21.61,0.0004
9353,48,89,21.61,0.0004
9354,48,90,21.61,-0.0004
9355,48,91,21.61,-0.0004
9356,48,92,21.61,0.0004
9357,48,93,21.61,0.0002
9358,48,94,21.61,0.0004
9359,48,95,21.61,0.0001
9360,48,96,21.61,0.0001
9361,48,97,21.61,0.0002
9362,48,98,21.61,-0.0001
9363,48,99,21.61,-0.0001
9364,48,100,21.61,-0.0004
9365,48,101,21.61,0.0002
9366,48,102,21.61,-0.0002
9367,48,103,21.61,0.0
9368,48,104,21.61,0.0001
9369,48,105,21.61,0.0005
9370,48,106,21.61,0.0002
9371,48,107,21.61,0.0003
9372,48,108,21.61,0.0005
9373,48,109,21.61,-0.0001
9374,48,110,21.61,-0.0003
9375,48,111,21.61,0.0003
9376,48,112,21.61,-0.0003
9377,48,113,21.61,0.0001
