,0,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15
5449,1057.5226250543733,1105.274463620907,1075.0298078945455,1090.4116055784248,1084.5441256716313,1079.2413493838917,1070.8627668731751,1126.2401191553618,1128.4858949680834,1082.707011506899,1079.1557521082602,1089.5034313762058,1044.6071879568792
5450,1058.6891691767134,1105.4819776484221,1074.0983157067892,1090.1861390291763,1085.1486057833515,1078.7606805707417,1070.2412156790397,1124.389194006342,1130.4608191505808,1081.1135093395096,1079.6414817233967,1090.3606225003177,1045.1862107103018
5451,1058.4659835626326,1102.8188675094848,1072.2352091447383,1089.0773454896744,1085.8774686456502,1078.969816756034,1072.4947531649027,1123.5986448080087,1130.7971933473423,1079.9607431698093,1081.218097191453,1088.4303848479772,1043.2344227538078
5452,1055.9102714963708,1103.880286017739,1071.2115072806141,1087.3626973723158,1085.6884186148616,1079.7655470195145,1074.0970901492428,1122.3938304232056,1129.0771151859656,1077.3182224045856,1078.707369714855,1090.9453794473816,1040.5121058647403
5453,1058.1774829926687,1106.4159611237435,1072.691604569069,1084.668391018671,1088.2215422186762,1076.9215765202741,1074.7345544941284,1119.6110218885872,1128.9758386999904,1077.0867361290889,1076.2929731971187,1088.0818974768451,1042.016512331717
5454,1060.8006236492931,1107.5828420141506,1075.3004928726416,1087.223678826538,1089.4553398581907,1074.5191328177818,1074.9153576322851,1122.0244131543682,1127.7477324365566,1075.1478913683134,1074.287174373967,1088.7793981399232,1042.9478582734746
5455,1059.2131404852337,1107.6252037603583,1073.9419130384244,1089.3888677960185,1086.9722788742004,1075.7867209777128,1073.646397663645,1119.1164797095798,1125.1058842062043,1076.3029895039783,1071.741498703508,1087.340374226586,1045.110760804503
5456,1058.6504714135824,1107.061233688905,1073.3137973943305,1090.0222536350918,1088.9361955608952,1077.8459419713329,1076.5174830720289,1117.2406866722047,1126.1316664241763,1078.9730931253976,1072.0201556468435,1086.6099675166927,1042.9445159149245
5457,1058.5694856518232,1106.1485859707443,1075.911249415097,1091.973383410941,1090.0951193614533,1077.9379895426914,1077.2262375951684,1114.7077869029636,1128.6318177537025,1078.7837411811972,1069.7373774035818,1086.0555173951905,1041.0755803789025
5458,1061.3176799101802,1105.3935265374807,1075.9557315682691,1089.725482938543,1088.1972927934214,1076.700530934867,1077.5917679664785,1113.6352337535775,1128.370925834859,1079.7631812712236,1072.4061095400727,1084.760856649804,1039.7050815303141
5459,1060.1232244555222,1105.1807461953078,1073.7110441093223,1089.4832389820117,1087.3126310328687,1074.4945365955439,1076.5227384031605,1115.1929252585558,1130.832434375691,1077.689594954892,1071.3376661526906,1083.1261398171657,1041.442517558133
5460,1060.6785169651048,1102.4207113988955,1071.0345816166077,1092.0138531140956,1089.1996983732388,1074.6634684113465,1075.5612743604559,1115.7479977030746,1129.2922100004052,1076.105619621301,1074.0171321350035,1082.8636871843603,1043.7554078279218
5461,1058.6588717452514,1104.8915345975206,1068.3349966535793,1093.7882016424264,1090.922943629942,1074.2193542289087,1076.863459565412,1116.5539001566115,1129.2186699340446,1075.5306608968442,1076.3534664376584,1082.2642340558343,1041.473465468081
5462,1059.2756186977554,1103.4805721723246,1067.3362379850923,1091.010462530035,1088.444720852387,1072.4411121177088,1076.9712382368582,1113.8368891506404,1129.7862902218249,1073.0189465686065,1076.5070572436116,1081.8150658054606,1038.712506474491
5463,1061.7942592190932,1100.770107246676,1069.6936657520052,1089.6338547136077,1089.3273555950605,1072.7617621270576,1078.7236203410664,1114.1120876378582,1127.7599901682236,1070.7424867059713,1077.086396137894,1082.920698259347,1037.6872976482837
5464,1059.9763145915822,1101.3423010547942,1067.7087028009087,1090.582195221292,1087.1825278260235,1071.3859395278398,1078.1435531326874,1116.3376172827943,1129.108907195609,1073.3733153315995,1075.2075408012138,1080.2656748007307,1035.8791625734127
5465,1061.536086489915,1101.142311572348,1067.1760419156,1089.5605551060214,1086.809392303939,1068.6884025105517,1077.7073950324252,1115.9797785076846,1126.27648173805,1074.7139813554977,1075.5826020484067,1077.5716747746671,1038.6137499680672
5466,1061.0608016719455,1100.535664184939,1068.2931637927034,1092.214059112236,1087.993974710993,1067.9032231899355,1079.0470062726267,1117.602685101719,1125.7388709331299,1077.357529106997,1075.00298007449,1078.8738271425868,1040.7019326143927
5467,1059.1883417074278,1099.8583146770723,1065.9179624190651,1089.6907152585395,1087.270976245147,1068.02034816126,1080.8023064374217,1120.1739667697345,1124.0379206017174,1074.8147885884457,1075.4576192178297,1077.3429439235183,1040.9522989444968
5468,1059.8634053248027,1102.5898106127934,1066.0413554177185,1091.437668489563,1087.601635266197,1069.3842295732063,1082.9530393901339,1121.9036078315823,1123.352670765675,1072.7252529252153,1073.5681199805056,1075.1443931503172,1039.149641749132
5469,1059.1408191032792,1100.494670705163,1066.0064947492754,1090.6785390597652,1084.875001702203,1066.819303782473,1085.2169585745344,1122.9237141298065,1120.4279145111009,1073.3133747591232,1075.8395690271066,1077.7960538154096,1039.5059421102592
5470,1061.0031706493914,1100.9288137530368,1068.9017014826559,1091.4625598425082,1085.3300449093042,1064.7676412428598,1086.1571434958942,1124.9888171606924,1120.0350605444694,1072.4094028054365,1078.5048212342504,1075.0309190379487,1040.4957311350233
5471,1061.0284188916626,1099.4482734315623,1069.6629167074934,1089.9108741388332,1084.4954805187451,1065.886052555898,1087.634255144514,1126.0591709348766,1122.8386159208126,1073.481585953911,1078.6642487337133,1073.4995398355275,1040.2036960638286
5472,1061.8429078213758,1102.282096994585,1070.165988750844,1088.9576564871459,1085.8799627753265,1063.1206336270686,1085.9715224939634,1124.0099083487264,1122.8959565248326,1071.184721718773,1076.6130757465544,1072.5034189394908,1039.1201053447282
5473,1062.4590737201604,1101.0151364081125,1072.59341423802,1087.3570483997428,1088.1598990912441,1062.4698527404553,1084.3929715989632,1121.102020699694,1123.3540908532707,1074.0225346703855,1078.6065420731966,1075.1507887774474,1038.5419436031502
5474,1062.1987272028778,1101.4949954233875,1069.9520532336785,1086.5855443838202,1085.3020543850066,1062.3515498633556,1085.1368493376303,1119.0147354454132,1122.8793806467784,1074.6381334366226,1075.9335668044523,1076.5963476735728,1037.4572849413132
5475,1062.9874201683874,1099.5138170120795,1067.1927404853488,1086.7699752704714,1087.3312327914182,1063.0071544969426,1084.5838929834556,1121.4236947921913,1122.6903245792637,1076.5746895800467,1074.0930813723726,1077.1848764976614,1037.8441868023767
5476,1061.3961899535,1098.340843268647,1069.6137669465393,1088.0999170823989,1086.0199151268157,1065.937089245057,1085.1377310327653,1121.027696866788,1125.1066227457306,1076.225574145771,1075.4788341163799,1075.0089257591287,1038.7350321633903
5477,1061.7264536396108,1095.6150330984317,1069.289786386917,1088.0869724895797,1083.121467728406,1068.620977243088,1086.8674865010391,1118.3849647098878,1124.348538520573,1077.929794015695,1074.4101611170302,1076.6127966374042,1038.6853522356607
5478,1062.0840901247752,1098.1515456826012,1068.540595707402,1087.9256765306739,1082.6474919786285,1068.9631603388748,1084.5725611508124,1116.9250851626755,1126.1123585079847,1080.5726603858504,1075.0340078822535,1077.6275065452387,1038.995759265337
5479,1064.6601664247892,1096.9860302950021,1067.0265510018817,1086.9471538907628,1083.3874088431678,1069.0106358762546,1085.0096155582273,1119.6847858196872,1128.1452931193137,1082.585198004846,1073.1205878523062,1077.1140457090532,1038.095947394822
5480,1066.5082491187004,1095.331658836076,1068.6714108932715,1087.967122701815,1083.701913845652,1067.7224313976888,1082.2059191268465,1117.292561576959,1126.4493741618317,1083.5210630090103,1075.69023435549,1077.4957167098075,1037.6157376566985
5481,1063.9713472978535,1092.7290116466083,1066.673889080579,1088.6144692353716,1083.4692161482233,1068.143226214464,1082.041090338297,1118.409315568678,1125.7596679694163,1082.5627615376097,1073.339037571169,1080.2094137797455,1039.3029392624785
5482,1066.4720048000095,1090.4755681614624,1068.6008604885267,1088.3031155848778,1084.3928182133188,1068.4079856644637,1079.1583624918464,1117.625017404132,1127.1117432956871,1085.4688411065395,1071.310992338525,1081.604271074421,1039.3240837692063
5483,1066.211617455666,1092.3305482473022,1071.2605518025243,1088.6084148800774,1086.9268751108461,1070.863062633751,1080.0955751359277,1115.7760343045616,1124.8128894763609,1087.304898741908,1070.7259133497255,1082.4043127501736,1037.974901296724
5484,1068.2347668337056,1094.047065810878,1070.767193235479,1087.2078181883987,1086.7345118083203,1073.3072309520517,1078.4440150947025,1118.2015337061277,1125.366004519254,1088.8068021385104,1073.678837026634,1080.3792187070203,1040.5734233079081
5485,1065.531392547959,1093.8006492450436,1070.4395709842427,1087.2229484559186,1084.474736394389,1075.538459037816,1078.6573083636931,1116.4296624225626,1123.44206443759,1090.932262644124,1074.4186549260296,1083.235361266546,1041.4714381087504
5486,1063.4332798009975,1090.8681640330276,1068.625903488987,1084.7311493521909,1083.2797850681811,1072.8057103757403,1080.5653884319552,1117.9880029741246,1121.5715580007657,1089.7516531867652,1076.715834128803,1081.7948977492129,1043.8000234762815
5487,1063.7160671598197,1089.5614656885145,1068.5544671399234,1085.3287244142573,1085.769996900597,1073.1283665273259,1081.7254829750436,1117.8649068692064,1120.613097102456,1088.4137498836749,1078.863682817332,1079.7085821685764,1041.3316606371066
5488,1063.3033597244505,1088.2052191712373,1067.8360136048636,1082.6408398860342,1088.1071114787835,1070.352710700211,1079.7151613151098,1119.2040208001818,1117.9306292927995,1086.9032629477545,1076.7171617122174,1077.6035954208576,1041.8420931123833
5489,1065.1904563369521,1087.7593945290864,1069.9897974161686,1082.4525369588773,1090.5915539271223,1068.2235892860317,1080.7358625920554,1121.1198465881596,1117.5772327750003,1084.728201342505,1074.097510973542,1075.1863692661786,1042.792933434413
5490,1068.1766434185718,1086.3078046463297,1072.5661714248176,1083.4077645010009,1092.1525406232265,1069.9246581411041,1080.1589140130554,1122.3539653094185,1117.007099598231,1086.2066672822987,1073.7088574655377,1072.9914701248772,1041.3949114473085
5491,1067.7561672510235,1086.9982774936293,1070.9573275211646,1084.8367256443344,1094.4063580812128,1068.4188726871628,1077.4526219344118,1119.5018224447047,1117.6480053502416,1087.4310400413374,1072.882568901899,1075.4478621510193,1040.8506121632188
5492,1066.7308205754493,1088.5200926695393,1070.086052525006,1084.1647401638836,1096.9814168905334,1069.3868356433245,1078.8025094098703,1117.4006457772732,1115.8399943322208,1087.1518383445953,1075.1751261159934,1077.6565452531938,1043.048551825346
5493,1066.958994726834,1090.7127613115608,1069.119652659369,1083.8200763369748,1097.4708542126602,1068.3752841780963,1080.6185698707618,1115.2019128230702,1117.2518043961904,1086.756698746555,1074.35999453737,1080.3192180363208,1045.283753915574
5494,1068.5756523778916,1092.6711828050584,1067.4364437824916,1081.1337977539738,1098.593359847545,1066.0187672169534,1079.997789675332,1113.149042278968,1117.178391901701,1087.8846164529746,1074.9618987213219,1080.1540315312075,1043.5337240109445
5495,1070.7776174471064,1094.7465549932915,1064.5587822571072,1080.1577752983642,1101.158356394788,1066.5996477803587,1078.968522848107,1113.903162016031,1119.67208114251,1086.4515748990182,1077.5509899404592,1077.6561354543928,1042.452248582288
5496,1070.2731545133697,1096.6006794973898,1062.62791895861,1082.7588772064385,1098.619402002192,1068.5710555315807,1078.472929017097,1114.4844075776116,1116.9041805000768,1086.544867598283,1075.2412774509387,1078.629663868408,1044.029461512661
5497,1069.969193052798,1094.3571130378182,1059.8601577486281,1080.4579802031146,1101.3863823502518,1066.1823476490129,1076.1318901717643,1114.2018801029155,1116.2351393272634,1085.3433802848883,1073.5355835990522,1077.2763593118843,1042.0244946701057
5498,1070.234501974499,1094.9274535033455,1057.3158302899085,1079.8534934425547,1102.165010990776,1067.021608835195,1077.31545436223,1112.9920038527946,1115.280897879059,1082.7122805529887,1070.8659896478066,1076.7703217096282,1044.146110577479
5499,1072.986911152274,1097.731348625421,1056.1055942669573,1082.3639948873601,1100.8889482329516,1064.3378512389559,1079.4614098808213,1111.5649378098012,1115.9051527647268,1082.346944297199,1069.8844981745806,1077.9897575712944,1043.5331366323148
5500,1070.252746600583,1097.921633730247,1055.2685812486714,1083.1868961539915,1099.8915978649418,1063.1370175345062,1077.391933623365,1110.7233172329804,1112.9881240137347,1084.2339033009305,1067.147499687888,1079.2242870202142,1041.6433989652467
5501,1073.0650865255827,1096.9494384178217,1054.8004555833074,1082.8863643169648,1102.7334935727213,1063.420740276735,1075.8467854697792,1108.3404431805686,1114.5131285286532,1086.9042250469483,1065.2400358955756,1078.7373575145252,1043.374715179068
5502,1074.3025354213933,1094.4300873277912,1057.2637652593753,1082.1384473545334,1102.9206146237316,1066.1378313499995,1074.341245881791,1106.8964906084275,1115.101920099018,1089.1367255358468,1065.488703282084,1081.3618877712292,1041.8706660499288
5503,1072.5398170918088,1094.6686828235681,1056.388365471367,1079.8016218436169,1103.8648924680112,1064.097792255606,1072.5752480507688,1108.8669611432465,1116.696025523135,1087.6397423702583,1066.9837117927655,1080.6535141083082,1043.0582122801243
5504,1073.2642875082233,1095.1654220984403,1057.9941956332289,1081.144092864853,1102.7728996024352,1064.0027650495251,1072.529229888093,1108.441148166626,1118.0356726600792,1089.6015516867296,1065.4808971714285,1079.8305575608467,1045.795391646045
5505,1071.9026647029245,1094.6123755320132,1057.2269945272872,1080.5311252901759,1099.7836709348214,1061.4200999600405,1070.1627550321514,1108.8407301024833,1117.672472645949,1090.2879398102866,1068.3840779276034,1077.7251857024646,1046.7211211648514
5506,1073.3205914621112,1094.0326595548242,1058.1134739748966,1082.228065885864,1100.42212483243,1059.9348512280449,1067.8100663669861,1109.955753371796,1119.66259415824,1089.6682035070673,1065.7370632937195,1079.7719718538256,1047.2208521587258
5507,1073.0164802297334,1096.7036166840214,1057.7658147281707,1085.116258493543,1102.0310056880949,1062.1419967685608,1068.6410311051757,1112.1912484528748,1121.7158924919588,1088.1948005687566,1065.8989148212113,1078.402431582851,1049.9669898695872
5508,1074.4940359918971,1098.800987440656,1056.19107059213,1085.5326526056567,1099.7355640617454,1060.8154901673088,1070.5049606227446,1112.7936854157365,1119.7340166463978,1086.4450515148935,1067.5473349775805,1080.2197552021096,1050.434371770591
5509,1072.879105276894,1099.5909361826036,1057.8827702730377,1087.9399767421078,1099.1554591436768,1060.2193464919515,1068.3406284149412,1111.395661054415,1118.1025418368217,1084.5429628308948,1070.1503642176554,1082.056599271824,1051.5917226885624
5510,1071.351362674882,1102.2348724223648,1057.368503497378,1087.5676070221007,1097.7531352792032,1061.6425879607743,1069.100457823846,1112.6794254575393,1117.158190881075,1085.9430815805101,1070.203563262897,1084.4370109081956,1052.2812991266476
5511,1072.5942222794963,1099.512554113567,1057.278936142897,1086.495496460075,1097.5897360567703,1062.098364963508,1067.7772396543535,1114.0696415113734,1115.752701110124,1086.8999176167324,1072.2172662254522,1084.344069974913,1053.8148498500116
5512,1071.0389635988167,1101.5442251946688,1055.178463190288,1084.3785533574935,1098.88551683691,1062.6221631453775,1066.6665798437164,1111.0636895379216,1117.7772994163033,1084.2860044294262,1070.0696287579447,1086.4110031056312,1056.2023393206136
5513,1072.7343008059506,1100.1059437885474,1058.0825988157108,1084.547851365041,1101.4653773703276,1059.9207230219922,1066.3108597227747,1108.5597641329953,1115.0974704553134,1084.048305311924,1069.216942884834,1086.9117132295519,1053.4706518831408
5514,1074.0138387464008,1098.0439044008742,1055.3449748695064,1085.0102420411124,1101.0818769677385,1061.559602478891,1066.7960996194918,1110.3197599400519,1114.34572968974,1082.0937954799958,1067.9280870369432,1089.3115260016389,1053.0492474480734
5515,1076.6090805394779,1098.5678745300768,1054.5798235363447,1085.7079689405803,1101.8235796381518,1064.011043469585,1063.9741336283803,1111.3038222311327,1111.3452205913852,1080.9758216502448,1068.6765898287033,1089.073746305346,1051.4893948431827
5516,1079.2592740556206,1095.9360660066245,1056.9617404879796,1083.7608482096455,1102.5597832627484,1063.164857129954,1066.5410852471794,1110.0873095577788,1108.9793267046127,1083.5490825027096,1069.728985702824,1090.948938745622,1049.8997370344973
5517,1079.3879040005456,1093.1989047057639,1058.5783894698961,1083.09541685885,1104.4050256129583,1064.3388453896098,1066.8803633028829,1107.845363951678,1110.4569997709182,1081.5109022542263,1069.4425287444972,1089.0042144867655,1051.1029778874727
5518,1077.5838714773467,1095.1936786870178,1059.5079614072965,1085.014742821668,1103.9080536197946,1062.0992628956653,1065.8609390686238,1105.5031492243745,1110.8186442794408,1079.5328309021868,1066.9468790823487,1088.792663312372,1053.9126333928637
5519,1079.6910921481597,1094.817350676912,1061.3344236840196,1084.3769253885996,1103.4252798336192,1063.9743747728796,1067.0611451360905,1104.1660305182752,1108.5428168275403,1078.7386709201103,1065.5294273558025,1086.7568712922903,1053.6192820438357
5520,1077.671407224912,1092.6457176025083,1063.5118921272501,1087.2204460623254,1103.1176807889578,1063.00201294213,1065.703320990081,1106.4892655803503,1109.8198020552218,1077.255573651493,1067.4726412781627,1088.9266913862286,1051.7797888972518
5521,1079.2131981119892,1094.4401721279992,1065.493048792621,1086.7808879078175,1102.498482041416,1061.6412182114962,1065.6537411834558,1108.9061985466976,1107.0072330736848,1079.786906587139,1064.6011800303168,1088.0302548640714,1050.9974783256903
5522,1078.890482260983,1093.5357998393113,1063.158260986717,1087.924515650308,1100.0594867879863,1060.1900014446542,1065.241230528746,1109.6673995730375,1104.6550354351396,1079.8854551130567,1061.985052760086,1086.2147224134628,1050.457591131501
5523,1076.8543813989331,1092.0817586263443,1066.0561458329596,1089.3234297302222,1099.0868562346363,1063.1256734566887,1062.8062047724,1108.8128263691235,1104.0530837973317,1079.4248536480222,1060.535907692359,1083.4640521894005,1047.6745812863708
5524,1079.6364062589294,1092.5203626355453,1065.418197678925,1091.3178105509062,1100.4978868860605,1064.640771844441,1060.5241020323003,1109.9216231751543,1104.374958921362,1079.6034773173528,1059.940646737609,1082.7395695565754,1045.1655698425466
5525,1077.0864706834482,1094.6056828503656,1066.66084626661,1090.6032614889564,1099.7480391746658,1066.0753118811992,1059.3542530977757,1112.741323113283,1101.964769199725,1080.0972651827578,1058.2106438086419,1080.6502713810112,1043.4285422047699
5526,1077.3924539876116,1092.8135918644605,1066.608243283035,1093.4871122168433,1098.3943608739642,1063.3692837580293,1059.6025598684116,1113.93559227878,1101.8733192665054,1080.9999406305064,1060.9315554972352,1082.5520591037832,1046.227697967089
5527,1079.0551023099104,1093.2909299310043,1067.1209597906225,1093.6844830080174,1099.3339856863058,1064.0216751191037,1057.8609952484483,1111.4004984968444,1099.6509929776948,1081.4924767495827,1062.6682764829625,1079.9676597382809,1048.4181324999151
5528,1079.2348933883422,1095.9484425014393,1066.258640006147,1091.0365199106968,1099.5539409123503,1065.1234979675903,1059.3737720182278,1111.7023330451536,1100.2109337366526,1084.0893646293061,1063.9701238520847,1079.8888298052693,1050.3964279092206
5529,1077.8986216414617,1096.286434415574,1065.2948525148422,1091.456323061585,1099.1291162287494,1065.328331354574,1060.269259892803,1108.7354281473247,1099.7145745462012,1085.292006774563,1064.639561881456,1080.0533594447577,1052.2579724263496
5530,1076.5791980072495,1094.274341673971,1066.4431720895552,1093.7975852780287,1097.0354308630267,1064.073853919659,1057.4426427198475,1106.3904032367018,1096.921281487222,1082.6137100191079,1066.4656086584218,1079.2764996971628,1050.741662760505
5531,1076.845738253137,1093.0010910100038,1064.0769689423187,1092.1311796666378,1098.0772219301086,1063.5305683045983,1060.087047163832,1105.953465761145,1098.1276115999058,1082.368661679547,1064.8760259494202,1079.2345820487837,1050.2783580068083
5532,1077.7144777444926,1090.4310603323854,1063.4957861128978,1089.5228508831394,1095.3490868050853,1063.1184465413542,1059.5847645549532,1106.471406867376,1099.0175621090175,1084.0282278392494,1066.3382387572356,1077.4057753532597,1051.0667995554447
5533,1075.271643250188,1092.1125304532598,1066.222112090163,1090.3073632173,1095.035413760046,1063.1843754861402,1059.399795955021,1108.626341844829,1098.9827765627504,1084.1481154173061,1065.71202908285,1078.2411738336464,1053.0525187850217
5534,1075.106606952072,1089.280093556056,1065.4794496406867,1090.3537520092607,1092.4526455893879,1063.5973972521126,1061.6970347008769,1105.978562315534,1098.7902367635984,1083.2288788258356,1065.498243138447,1078.26567063284,1054.656252027838
5535,1074.5695324896903,1088.641438335993,1066.6998038673878,1092.6258778759156,1089.70438145647,1066.029775224386,1062.8472417547819,1108.0750649913816,1098.3078349584168,1083.9953756228895,1066.0081496658552,1079.6161483662054,1054.4552713137573
5536,1072.2913342722502,1090.865296671703,1064.63904677782,1090.3317153521587,1088.243493420637,1065.679222956573,1062.1499648191048,1108.8420474220268,1096.3872358160509,1082.015774651991,1066.2985938434622,1079.8320554435957,1056.3418882985911
5537,1074.6899484737992,1092.2454540329313,1063.2194096829357,1088.4362990655686,1090.9358858592373,1068.531261036585,1062.8251496031237,1108.2584490243896,1094.3022073389404,1080.9359345353218,1067.901550158021,1077.0478633091782,1058.5540632716745
5538,1073.6805972776178,1089.3431372630673,1063.3039635483294,1091.0049487795438,1092.353707729878,1067.0488186193793,1061.3544084234027,1106.7863397963729,1092.2869075161636,1081.8991077000044,1067.9807930322222,1077.7707296806122,1061.122341170887
5539,1072.5797144390187,1088.189646093346,1065.165800001485,1090.256657412569,1094.6226764547223,1064.3523459877367,1058.8464078554716,1109.4454454999623,1092.6617181802867,1084.270544736781,1067.2862517191656,1077.8756438448054,1060.7367665485701
5540,1072.4421210079202,1091.0748027215163,1062.9520221134667,1087.6731907133947,1095.839421192424,1061.8254082418177,1058.6732423004098,1111.0132080647431,1094.569784325516,1084.8095857066833,1068.1346566957766,1078.7600753238512,1058.5369723664362
5541,1074.0130513506715,1090.0326636159648,1060.9820298666455,1085.0252632690283,1096.938662186269,1061.8891051094258,1059.8487827265276,1109.5608168211772,1093.6555309697808,1083.4083538620525,1068.9235519499202,1077.0748444522708,1056.628278899197
5542,1073.8362023735533,1090.6798032183983,1060.5463817408213,1085.170418459972,1099.0731782174173,1061.3969193041949,1059.4072407362228,1109.4327549000188,1094.9290030455604,1083.9816898274807,1071.029700153823,1074.987645001056,1055.3002369683154
5543,1075.3616865478728,1092.1678938095386,1059.1933401294277,1083.745946393433,1099.562325823194,1060.8999729049308,1058.7934423296097,1107.5307050398962,1094.1904233054943,1086.2265748647042,1068.1501655510053,1074.3941150660207,1057.1778715953985
5544,1077.684303868763,1093.1524355847607,1061.0555258518698,1083.4468067589776,1099.3174397180098,1063.61555090583,1059.4697527555293,1105.880928452639,1095.2475114258525,1088.8495605244636,1070.546068180349,1076.1199037760875,1058.4465372131122
5545,1077.577953035511,1090.300929006141,1059.72613498204,1082.8202543048362,1099.8658044720892,1062.2528190630646,1061.5836482945103,1107.7314714202716,1095.9350173542155,1090.85806661013,1068.2837304544064,1078.9326631232946,1057.9589060009757
5546,1075.3976039620397,1087.9572759316673,1058.4577724425944,1084.2984296075047,1099.411579612888,1065.1630344892835,1061.3639531211836,1108.1301367238586,1097.3749429382622,1091.9225186373974,1066.8557433483777,1077.698378614089,1058.1989891488922
5547,1076.5298127134329,1088.9266962787776,1055.7473795021133,1083.2492698856718,1097.7748082646033,1065.108845956067,1061.7637787835388,1108.6664637197855,1099.1828815020738,1090.6787943123518,1066.1615968523886,1080.5661426223608,1060.7368153009738
5548,1075.7767069215972,1086.1800927159475,1053.1528916102695,1082.3612867371885,1097.9807425631748,1066.5703236855563,1060.769980892343,1106.7636759751035,1101.865993464731,1088.621260837479,1067.7934012395456,1079.184623085782,1059.9420112827056
5549,1076.4120255249436,1084.3767163114962,1054.9615312526562,1081.2835130231788,1100.0867102002057,1068.3018706186147,1060.240283816456,1106.8654551282184,1104.5943078747441,1086.2986973564953,1065.6755175676815,1077.302300337352,1057.3405943202938
5550,1078.892347992158,1085.0164550794543,1057.5032644078003,1080.0639071901005,1097.8447664864457,1065.9929446689484,1063.1379096935264,1105.123060473885,1104.412466425477,1086.4429892390224,1065.5123634062222,1077.8664992987847,1055.3504315519106
5551,1080.0356238237737,1082.6105545370185,1055.2410618254216,1080.6383306706725,1097.441124555898,1065.7782717949306,1062.4397150373109,1106.7013127438202,1105.5098981541444,1087.316157604048,1064.4404272638492,1078.870936351032,1052.7919270342745
5552,1078.0653676228098,1080.174362720772,1052.8312948546236,1081.100435678096,1096.1199880872093,1068.289010735661,1061.3648509846842,1106.1402596564858,1106.9606378040637,1086.0996059844479,1064.4800813719164,1078.3377632487186,1053.1177839853638
5553,1075.349899051625,1081.1620413534329,1052.7813109984688,1079.5562078656128,1094.3515315477405,1065.7370147040647,1058.730526182126,1105.9914245814398,1106.5597873167485,1083.513477859247,1064.5985423211225,1079.2144211234415,1052.305990733608
5554,1078.2976953483371,1079.0114209647852,1052.6020364092906,1080.122762451088,1093.8989303929875,1064.746458596218,1057.923112893925,1107.4974749858584,1104.05745287304,1083.3729362740708,1065.2912545093202,1081.610120879848,1054.1078324357215
5555,1078.2967554402876,1078.2125926574909,1053.6294094166474,1082.1556642142389,1091.7365115932855,1062.5908357561423,1060.6165168640714,1105.923578073952,1104.6729413926778,1084.2463258160344,1065.3092786264913,1082.1259887409465,1055.0988784048411
5556,1076.5277407965052,1079.7589894329788,1050.92478913313,1082.5245746872,1092.0214988455584,1062.9489004251566,1058.3129120508258,1104.443054282991,1107.1208672588903,1082.629019910202,1065.1093934051507,1082.7191599022576,1056.2067720640391
5557,1076.9775658408528,1082.1561271154874,1050.2177955137022,1082.8007592391305,1090.3512289943646,1063.8899316815825,1058.760258088409,1105.5593331268562,1108.522318683094,1083.6405213149826,1066.8329237800692,1084.0271611813218,1055.8272454328417
5558,1079.1214308870467,1080.0907720033058,1051.9820282936057,1084.1211320125608,1087.8969122522076,1062.9399374327436,1056.6393217771936,1104.3483282968753,1105.5780831125917,1084.0142155207607,1068.7657076339103,1085.9025007039531,1056.2035073796087
5559,1077.5866086316155,1082.840477695463,1050.564465591101,1082.6652427410859,1088.1656066663643,1061.535136749392,1054.8155517675932,1106.1153062296355,1103.8650113071565,1083.8405201496425,1069.0095580450918,1083.6737677179005,1054.987311428491
5560,1079.5833158040061,1081.87485317872,1048.4820348312935,1080.7750879778293,1087.3536624249373,1059.1054976115656,1053.4269302128803,1105.4961149792462,1102.526750100557,1081.7982624688223,1071.8794968538807,1082.0266967230937,1056.5186330721958
5561,1082.142029499897,1079.8893181678925,1048.4299964057757,1080.7063378929352,1089.6226312928222,1056.8319217645271,1052.5604871120036,1106.9437408649171,1101.9346753405164,1084.1510742127148,1072.0377413968988,1081.4488298988392,1057.6978189248
5562,1082.766722832145,1081.7998229974787,1048.652805780554,1079.1475679500777,1091.7928752202426,1056.8261378716236,1051.0558514485563,1104.2697009646279,1099.5479766894248,1083.721206929511,1070.26638725178,1084.071113836866,1058.1060623236312
5563,1083.8661933551864,1079.2114840899774,1045.941797064901,1078.831373875201,1093.3626981331688,1055.3585508532738,1053.3415469976262,1102.1250552274953,1098.9242620949353,1081.3635977928257,1071.0643384403004,1082.6627417110526,1060.6915410960646
5564,1086.1935323692364,1077.2217289589505,1045.3515691663245,1077.3763994517653,1092.411211227505,1056.6234887340756,1050.511544312311,1104.1200623723491,1098.9750177266385,1083.7240964587336,1072.6048887328761,1082.679592938512,1062.9594431858338
5565,1088.999744687014,1077.154725984312,1046.9575155044836,1079.1243450663064,1093.9033071208125,1054.7934541506252,1053.1620457777904,1103.4850696974129,1101.5924830598985,1080.8928859570387,1070.1497711154907,1081.6071288054115,1060.6168682782618
5566,1086.2781687426918,1079.4622103299193,1046.8345156570927,1081.4192962065754,1094.0741056145648,1056.8968558283043,1050.3957554606363,1102.201681860893,1102.7272338047121,1080.3659581168638,1067.847639950015,1079.3919575180753,1059.3078060636017
5567,1088.165344890217,1081.4940403605237,1044.751232273177,1083.7227879478714,1096.5081357659035,1059.7387349352127,1050.7197059553375,1104.439557758088,1105.320223208689,1081.5582551337493,1066.2031772732196,1076.9343549028863,1056.6452458334068
